420,9,524,9,524,21,420,21
12,12,168,12,168,25,12,25
411,23,525,23,525,37,411,37
13,28,165,28,165,44,13,44
381,40,526,40,526,53,381,53
12,48,161,48,161,61,12,61
211,56,330,52,331,72,212,75
14,80,133,80,133,96,14,96
293,81,460,81,460,96,293,96
14,101,129,105,129,120,14,117
13,126,53,126,53,140,13,140
178,126,444,126,444,142,178,142
14,144,498,146,498,162,14,160
13,161,525,161,525,178,13,178
13,178,232,178,232,193,13,193
14,208,111,211,110,228,14,225
13,229,394,229,394,244,13,244
460,229,504,229,504,242,460,242
38,246,122,246,122,261,38,261
48,264,142,264,142,280,48,280
13,279,196,281,195,296,13,293
460,281,502,281,502,293,460,293
48,294,147,299,146,316,47,311
13,316,360,316,360,330,13,330
460,316,504,316,504,328,460,328
48,333,142,333,142,348,48,348
13,349,195,349,195,365,13,365
460,349,504,349,504,362,460,362
48,365,146,368,146,385,47,382
12,382,234,385,234,400,11,397
460,385,504,385,504,397,460,397
48,399,146,402,146,418,47,415
13,418,257,418,257,434,13,434
460,418,512,418,512,432,460,432
48,434,201,434,201,452,48,452
13,453,278,453,278,469,13,469
460,453,504,453,504,466,460,466
48,470,237,470,237,486,48,486
10,598,62,598,62,613,10,613
353,598,509,598,509,614,353,614
13,621,93,621,93,636,13,636
372,620,496,621,495,636,371,634
350,732,478,727,479,745,350,750
12,749,198,749,198,764,12,764
