418,9,524,9,524,21,418,21
11,11,167,9,168,23,12,25
411,23,523,23,523,37,411,37
12,28,164,28,164,44,12,44
381,40,526,40,526,53,381,53
12,47,161,47,161,61,12,61
210,55,329,52,329,71,210,74
13,80,150,80,150,96,13,96
292,81,469,81,469,96,292,96
13,104,125,104,125,120,13,120
12,126,210,126,210,142,12,142
13,146,536,146,536,162,13,162
12,161,527,161,527,178,12,178
13,177,539,175,540,192,13,193
12,193,146,193,146,208,12,208
13,224,109,225,109,242,13,241
12,242,228,245,227,261,11,258
460,245,504,245,504,258,460,258
48,262,221,262,221,278,48,278
12,280,394,280,394,294,12,294
460,280,501,280,501,292,460,292
48,297,188,298,187,314,47,313
12,314,322,314,322,330,12,330
460,314,504,314,504,328,460,328
47,331,191,328,192,343,48,347
12,347,225,349,225,364,11,361
460,349,502,349,502,361,460,361
48,366,188,366,188,382,48,382
12,383,195,383,195,398,12,398
458,384,501,384,501,396,458,396
47,401,191,397,192,413,48,416
12,415,270,418,270,434,11,431
460,418,504,418,504,432,460,432
48,434,277,434,277,450,48,450
460,452,504,452,504,465,460,465
12,453,233,453,233,468,12,468
48,469,192,469,192,485,48,485
9,598,61,598,61,612,9,612
352,598,508,598,508,614,352,614
12,621,92,621,92,636,12,636
370,620,494,621,494,636,370,634
352,728,452,729,451,745,351,743
12,749,197,749,197,764,12,764
