420,12,524,12,524,25,420,25
13,14,168,14,168,28,13,28
411,27,523,27,523,41,411,41
13,30,165,30,165,46,13,46
381,42,524,44,523,57,381,56
12,50,161,50,161,65,12,65
212,56,330,56,330,76,212,76
14,84,119,83,120,98,14,100
293,84,460,84,460,98,293,98
14,107,129,107,129,122,14,122
121,129,388,129,388,145,121,145
13,130,53,130,53,142,13,142
13,149,522,149,522,165,13,165
13,165,88,165,88,181,13,181
14,197,110,199,110,216,14,214
13,216,196,219,195,234,13,232
460,218,504,218,504,232,460,232
49,236,278,233,278,249,49,252
13,250,194,253,194,269,13,266
460,254,504,254,504,266,460,266
48,269,278,269,278,286,48,286
13,285,212,288,211,304,13,301
460,288,504,288,504,301,460,301
49,304,278,302,278,318,49,320
13,322,341,322,341,338,13,338
460,322,504,322,504,336,460,336
47,340,278,337,278,353,48,356
12,353,260,356,259,372,11,369
460,357,504,357,504,369,460,369
49,373,278,373,278,389,49,389
353,601,509,601,509,617,353,617
10,602,62,602,62,616,10,616
13,624,93,624,93,638,13,638
372,625,496,625,496,638,372,638
370,734,450,734,450,750,370,750
12,751,198,751,198,767,12,767
