422,10,526,10,526,24,422,24
16,13,170,13,170,26,16,26
416,26,528,26,528,40,416,40
16,29,167,29,167,45,16,45
385,41,530,41,530,56,385,56
14,50,165,48,165,62,14,64
214,54,333,54,333,74,214,74
17,83,131,82,132,97,17,98
296,84,473,84,473,97,296,97
17,106,133,106,133,121,17,121
122,126,346,128,346,144,122,142
16,129,56,129,56,142,16,142
17,148,542,148,542,164,17,164
16,164,469,164,469,180,16,180
17,196,113,197,113,214,17,213
16,215,229,217,229,233,15,231
462,217,508,217,508,230,462,230
52,234,192,234,192,250,52,250
16,250,180,253,179,268,15,265
462,253,506,253,506,265,462,265
50,269,192,269,192,285,50,285
16,284,200,286,199,302,15,300
462,286,505,286,505,300,462,300
50,302,194,304,194,320,50,318
16,318,249,321,249,337,15,334
464,321,505,321,505,334,464,334
50,338,198,334,198,351,50,355
16,354,258,356,258,370,15,369
462,356,505,356,505,368,462,368
52,371,145,373,145,389,51,386
355,601,511,599,512,614,356,617
14,601,65,601,65,614,14,614
16,621,96,623,95,638,15,635
374,624,498,624,498,637,374,637
22,668,137,668,137,681,22,681
16,690,169,690,169,704,16,704
356,732,456,732,456,746,356,746
16,750,205,750,205,766,16,766
