416,5,520,5,520,18,416,18
9,7,163,7,163,21,9,21
409,21,521,21,521,34,409,34
9,24,161,24,161,40,9,40
377,36,525,36,525,50,377,50
7,45,157,43,157,57,8,59
208,50,326,50,326,69,208,69
289,77,336,77,336,92,289,92
9,78,152,78,152,93,9,93
382,80,456,80,456,93,382,93
9,101,126,101,126,117,9,117
9,121,178,123,178,140,9,137
10,142,275,142,275,160,10,160
10,180,106,181,106,197,10,195
9,201,190,201,190,216,9,216
456,201,498,201,498,213,456,213
45,217,273,217,273,234,45,234
9,235,237,235,237,251,9,251
456,236,498,236,498,248,456,248
45,251,273,251,273,267,45,267
9,270,378,270,378,286,9,286
456,270,498,270,498,284,456,284
45,286,455,286,455,304,45,304
9,305,221,305,221,320,9,320
456,305,498,305,498,317,456,317
45,321,455,321,455,337,45,337
8,340,126,340,126,353,8,353
456,340,498,340,498,352,456,352
45,354,456,354,456,372,45,372
6,596,58,596,58,610,6,610
349,596,505,596,505,610,349,610
9,614,89,619,89,634,8,630
368,618,492,618,492,632,368,632
362,729,438,729,438,741,362,741
9,745,194,746,194,762,9,760
