425,9,529,9,529,22,425,22
17,11,173,12,173,25,17,25
417,25,530,25,530,38,417,38
17,28,170,28,170,44,17,44
386,40,531,40,531,54,386,54
17,49,166,49,166,62,17,62
217,53,336,53,336,73,217,73
18,83,149,80,149,95,18,99
297,82,345,82,345,96,297,96
391,84,474,84,474,97,391,97
18,105,130,105,130,120,18,120
18,128,58,128,58,141,18,141
110,126,348,128,347,144,110,142
18,148,514,146,514,162,18,163
18,161,444,163,443,180,18,178
20,196,116,196,116,213,20,213
18,217,329,217,329,232,18,232
465,217,509,217,509,229,465,229
53,231,152,234,151,250,53,247
17,252,401,252,401,266,17,266
465,252,508,252,508,264,465,264
53,269,193,269,193,284,53,284
17,282,240,285,239,301,17,298
465,286,509,286,509,298,465,298
53,301,152,304,151,319,53,317
18,320,201,320,201,336,18,336
465,321,508,321,508,333,465,333
53,337,158,337,158,353,53,353
17,352,232,354,231,370,17,367
465,354,509,354,509,368,465,368
53,372,148,372,148,388,53,388
16,600,68,600,68,614,16,614
358,600,513,600,513,616,358,616
17,622,97,622,97,637,17,637
377,622,501,622,501,637,377,637
355,733,481,729,481,746,356,750
17,750,203,750,203,765,17,765
