421,12,526,12,526,25,421,25
14,15,170,14,170,27,14,29
414,29,527,29,527,41,414,41
14,32,166,32,166,48,14,48
384,42,530,44,530,59,383,58
14,51,163,51,163,65,14,65
214,60,333,56,333,76,214,79
16,85,114,85,114,100,16,100
294,85,472,85,472,100,294,100
16,109,131,109,131,123,16,123
14,130,54,130,54,144,14,144
173,130,450,130,450,146,173,146
16,150,520,150,520,166,16,166
14,165,490,166,490,183,14,181
16,198,113,199,113,217,15,215
14,218,201,220,201,234,14,232
462,220,506,220,506,232,462,232
50,236,279,234,280,250,50,252
14,254,314,254,314,270,14,270
462,254,506,254,506,268,462,268
50,270,280,270,280,288,50,288
14,287,264,289,263,304,14,301
462,289,506,289,506,301,462,301
50,305,280,305,280,321,50,321
14,321,196,324,195,340,14,336
462,324,506,324,506,336,462,336
50,339,279,337,280,354,50,356
14,355,193,357,193,373,14,371
462,357,506,357,506,370,462,370
50,374,280,374,280,390,50,390
14,393,362,393,362,408,14,408
462,393,506,393,506,405,462,405
50,409,246,409,246,425,50,425
14,426,392,426,392,442,14,442
462,426,506,426,506,440,462,440
50,444,246,444,246,460,50,460
13,602,64,602,64,617,13,617
356,602,510,602,510,618,356,618
14,625,94,625,94,640,14,640
373,624,498,626,498,640,373,638
368,736,445,731,446,749,369,753
14,753,201,753,201,767,14,767
